LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LEN	LINEAR_DOC	ROLLUP_DOC	REL_ABUNDANCE	LINEAR_COV	LINEAR_COV_MAPPED_SIG	BEST_LINEAR_COV	MAPPED_SIG_LENGTH	TOL_SIG_LENGTH	ABUNDANCE	ZSCORE	NOTE
strain	Prauserella marina strain DSM 45268	530584.1	16	667	15	230	2.900000	0.000160	0.000004	0.000055	0.614973	0.000055	374	4170328	0.000160	134.650885	Not shown (strain-result biased); Filtered out (minCov > 5.515153724119542e-05); Filtered out (maxZscore < 134.6508851421528); 
strain	Chitinophaga filiformis strain DSM 527	104663.1	16	1075	51	482	2.230290	0.000159	0.000004	0.000071	0.622739	0.000071	774	6742680	0.000159	118.270718	Not shown (strain-result biased); Filtered out (minCov > 7.148492884135092e-05); Filtered out (maxZscore < 118.27071765911315); 
strain	Pseudomonas aeruginosa C-NN2	910265	8	405	23	236	1.716102	0.000159	0.000004	0.000093	0.704478	0.000093	335	2541379	0.000159	103.766830	Not shown (strain-result biased); Filtered out (minCov > 9.286296927770316e-05); Filtered out (maxZscore < 103.7668303685998); 
strain	Arthrobacter sp. U41	1849032.1	11	422	5	159	2.654088	0.000159	0.000004	0.000060	0.625984	0.000060	254	2648901	0.000159	129.068798	Not shown (strain-result biased); Filtered out (minCov > 6.00248933425598e-05); Filtered out (maxZscore < 129.06879838667876); 
strain	Rhodococcus marinonascens NBRC 14363	1219020	8	448	24	241	1.858921	0.000159	0.000004	0.000086	0.451311	0.000086	534	2812485	0.000159	108.023434	Not shown (strain-result biased); Filtered out (minCov > 8.568934589873369e-05); Filtered out (maxZscore < 108.02343375705063); 
strain	Rhodococcus opacus B4	632772	7	557	16	254	2.192913	0.000159	0.000004	0.000073	0.558242	0.000073	455	3498600	0.000159	117.358492	Not shown (strain-result biased); Filtered out (minCov > 7.260046875893215e-05); Filtered out (maxZscore < 117.35849244103085); 
strain	Thioclava atlantica strain 13D2W-2	1317124.1	7	266	1	126	2.111111	0.000159	0.000004	0.000075	0.623762	0.000075	202	1671222	0.000159	115.163652	Not shown (strain-result biased); Filtered out (minCov > 7.539393330150033e-05); Filtered out (maxZscore < 115.1636516730286); 
strain	Chryseobacterium taklimakanense strain NCTC13490	536441.1	3	248	21	84	2.952381	0.000159	0.000004	0.000054	0.497041	0.000054	169	1560405	0.000159	136.291049	Not shown (strain-result biased); Filtered out (minCov > 5.383217818450979e-05); Filtered out (maxZscore < 136.29104886235191); 
strain	Micrococcus luteus strain SGAir0127	1270.1	4	160	0	115	1.391304	0.000158	0.000004	0.000114	0.991379	0.000114	116	1010847	0.000158	93.749528	Not shown (strain-result biased); Filtered out (minCov > 0.00011376598041048745); Filtered out (maxZscore < 93.74952753504135); 
strain	Novosphingobium acidiphilum DSM 19966	1122612	8	369	14	336	1.098214	0.000158	0.000004	0.000144	0.586387	0.000144	573	2333450	0.000158	83.329417	Not shown (strain-result biased); Filtered out (minCov > 0.000143992800359982); Filtered out (maxZscore < 83.32941657462068); 
strain	Mucispirillum schaedleri ASF457	1379858	4	168	4	42	4.000000	0.000158	0.000004	0.000040	0.666667	0.000040	63	1062389	0.000158	159.040800	Not shown (strain-result biased); Filtered out (minCov > 3.953354185707871e-05); Filtered out (minLen > 42); Filtered out (maxZscore < 159.04080039560978); 
strain	Magnetospirillum moscoviense strain BB-1	1437059.1	9	353	4	155	2.277419	0.000158	0.000004	0.000069	0.598456	0.000069	259	2234620	0.000158	120.066245	Not shown (strain-result biased); Filtered out (minCov > 6.936302369082886e-05); Filtered out (maxZscore < 120.06624515577414); 
strain	Xylella fastidiosa strain Salento-1	2371.7	3	298	19	218	1.366972	0.000157	0.000004	0.000115	0.677019	0.000115	322	1893514	0.000157	93.192511	Not shown (strain-result biased); Filtered out (minCov > 0.0001151298590873899); Filtered out (maxZscore < 93.19251062557144); 
strain	Roseomonas cervicalis ATCC 49957	525371	7	237	1	237	1.000000	0.000157	0.000004	0.000157	0.677143	0.000157	350	1506948	0.000157	79.733496	Not shown (strain-result biased); Filtered out (minCov > 0.00015727151832710883); Filtered out (maxZscore < 79.73349597093329); 
strain	Gluconacetobacter diazotrophicus PA1 5	272568	5	337	21	260	1.296154	0.000157	0.000004	0.000121	0.419355	0.000121	620	2143117	0.000157	90.784127	Not shown (strain-result biased); Filtered out (minCov > 0.0001213186214285081); Filtered out (maxZscore < 90.78412687418265); 
strain	Salinispora tropica CNB-440	369723	11	358	0	99	3.616162	0.000157	0.000004	0.000043	0.651316	0.000043	152	2277004	0.000157	151.654345	Not shown (strain-result biased); Filtered out (minCov > 4.347818449155118e-05); Filtered out (maxZscore < 151.65434515384123); 
strain	Paracoccus sphaerophysae strain HAMBI 3106	690417.1	5	170	0	65	2.615385	0.000157	0.000004	0.000060	0.656566	0.000060	99	1082409	0.000157	129.040483	Not shown (strain-result biased); Filtered out (minCov > 6.005123756361967e-05); Filtered out (maxZscore < 129.0404826162943); 
strain	Gemmobacter nectariphilus DSM 15620	1121271	7	321	8	244	1.315574	0.000157	0.000004	0.000119	0.650667	0.000119	375	2046150	0.000157	91.568885	Not shown (strain-result biased); Filtered out (minCov > 0.00011924834445177528); Filtered out (maxZscore < 91.56888475752942); 
strain	Nereida ignava strain CECT 5292	282199.1	3	340	1	204	1.666667	0.000157	0.000004	0.000094	0.689189	0.000094	296	2167816	0.000157	103.080304	Not shown (strain-result biased); Filtered out (minCov > 9.410392763961516e-05); Filtered out (maxZscore < 103.08030374231463); 
strain	Cryptosporangium arvum DSM 44712	927661	18	650	6	519	1.252408	0.000157	0.000004	0.000125	0.693850	0.000125	748	4144693	0.000157	89.358385	Not shown (strain-result biased); Filtered out (minCov > 0.0001252203721723177); Filtered out (maxZscore < 89.35838517971766); 
strain	Geodermatophilus telluris strain DSM 45421	1190417.1	3	148	7	115	1.286957	0.000156	0.000004	0.000121	0.542453	0.000121	212	946757	0.000156	90.728549	Not shown (strain-result biased); Filtered out (minCov > 0.00012146728252339302); Filtered out (maxZscore < 90.72854878822537); 
strain	Mycobacteroides abscessus strain FLAC030	36809.17	5	333	7	271	1.228782	0.000156	0.000004	0.000127	0.774286	0.000127	350	2130470	0.000156	88.659534	Not shown (strain-result biased); Filtered out (minCov > 0.00012720197890606297); Filtered out (maxZscore < 88.65953369564465); 
strain	Brevibacterium ravenspurgense 5401308 = CCUG 53855	1176165	2	266	8	251	1.059761	0.000156	0.000004	0.000147	0.543290	0.000147	462	1704948	0.000156	82.411295	Not shown (strain-result biased); Filtered out (minCov > 0.0001472185661967403); Filtered out (minReads > 2); Filtered out (maxZscore < 82.41129482021395); 
strain	Sinorhizobium meliloti strain USDA1021	382.10	6	516	33	516	1.000000	0.000156	0.000004	0.000156	0.268052	0.000156	1925	3315625	0.000156	80.153789	Not shown (strain-result biased); Filtered out (minCov > 0.000155626767200754); Filtered out (maxZscore < 80.15378871245726); 
strain	Parapedobacter composti strain DSM 22900	623281.1	9	571	13	355	1.608451	0.000156	0.000004	0.000097	0.799550	0.000097	444	3669084	0.000156	101.658487	Not shown (strain-result biased); Filtered out (minCov > 9.675439428478607e-05); Filtered out (maxZscore < 101.65848654846258); 
strain	Nocardiopsis dassonvillei strain HZNU_N_1	2014.2	3	334	38	197	1.695431	0.000155	0.000004	0.000092	0.596970	0.000092	330	2151137	0.000155	104.491517	Not shown (strain-result biased); Filtered out (minCov > 9.157947634204609e-05); Filtered out (maxZscore < 104.49151715503227); 
strain	Mycolicibacterium fallax strain DSM 44179	1793.1	6	215	2	184	1.168478	0.000155	0.000004	0.000133	0.659498	0.000133	279	1385318	0.000155	86.763484	Not shown (strain-result biased); Filtered out (minCov > 0.0001328214893620093); Filtered out (maxZscore < 86.76348410427651); 
strain	Sciscionella marina DSM 45152	1123244	16	824	9	653	1.261868	0.000155	0.000004	0.000123	0.512962	0.000123	1273	5313749	0.000155	90.202223	Not shown (strain-result biased); Filtered out (minCov > 0.00012288875518960343); Filtered out (maxZscore < 90.20222303994301); 
strain	Aureimonas frigidaquae strain JCM 14755	424757.1	7	376	5	209	1.799043	0.000155	0.000004	0.000086	0.741135	0.000086	282	2429262	0.000155	107.806601	Not shown (strain-result biased); Filtered out (minCov > 8.603435940627236e-05); Filtered out (maxZscore < 107.80660071579446); 
strain	Propionibacterium freudenreichii subsp. freudenreichii strain DSM 20271	66712.1	2	239	7	239	1.000000	0.000154	0.000004	0.000154	0.472332	0.000154	506	1547689	0.000154	80.465435	Not shown (strain-result biased); Filtered out (minCov > 0.00015442378927549397); Filtered out (minReads > 2); Filtered out (maxZscore < 80.46543476840611); 
strain	Rhodospirillum centenum SW	414684	9	328	1	156	2.102564	0.000154	0.000004	0.000073	0.551237	0.000073	283	2125730	0.000154	116.728207	Not shown (strain-result biased); Filtered out (minCov > 7.338655426606389e-05); Filtered out (maxZscore < 116.72820721220025); 
strain	Sinorhizobium meliloti strain USDA1157	382.2	8	513	17	369	1.390244	0.000154	0.000004	0.000111	0.344216	0.000111	1072	3335019	0.000154	95.063094	Not shown (strain-result biased); Filtered out (minCov > 0.00011064404730527772); Filtered out (maxZscore < 95.06309415287669); 
strain	Propionibacterium freudenreichii strain P.UF1	1744.1	2	239	8	239	1.000000	0.000154	0.000004	0.000154	0.472332	0.000154	506	1556460	0.000154	80.693153	Not shown (strain-result biased); Filtered out (minCov > 0.00015355357670611517); Filtered out (minReads > 2); Filtered out (maxZscore < 80.6931529761881); 
strain	Pseudomonas litoralis strain 2SM5	797277.1	3	377	16	127	2.968504	0.000153	0.000004	0.000052	0.158157	0.000052	803	2461219	0.000153	139.207317	Not shown (strain-result biased); Filtered out (minCov > 5.1600446770482433e-05); Filtered out (maxZscore < 139.20731721197106); 
strain	Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	754252	2	239	7	239	1.000000	0.000153	0.000004	0.000153	0.472332	0.000153	506	1560910	0.000153	80.808441	Not shown (strain-result biased); Filtered out (minCov > 0.00015311581064891635); Filtered out (minReads > 2); Filtered out (maxZscore < 80.80844129235768); 
strain	Mycolicibacter sinensis strain E1572	875328.3	4	200	9	200	1.000000	0.000153	0.000004	0.000153	0.709220	0.000153	282	1307453	0.000153	80.847171	Not shown (strain-result biased); Filtered out (minCov > 0.00015296916982866687); Filtered out (maxZscore < 80.84717063694931); 
strain	Rhodobacter capsulatus SB 1003	272942	5	266	11	219	1.214612	0.000153	0.000004	0.000126	0.855469	0.000126	256	1742186	0.000153	89.186250	Not shown (strain-result biased); Filtered out (minCov > 0.00012570414410401645); Filtered out (maxZscore < 89.18625014323605); 
strain	Methylobacterium phyllostachyos strain BL47	582672.1	6	423	38	74	5.716216	0.000152	0.000004	0.000027	0.654867	0.000027	113	2774945	0.000152	193.644666	Not shown (strain-result biased); Filtered out (minCov > 2.6667195205670744e-05); Filtered out (maxZscore < 193.64466622336064); 
strain	Granulicella tundricola MP5ACTX9	1198114	12	684	28	553	1.236890	0.000152	0.000004	0.000123	0.171633	0.000123	3222	4489016	0.000152	90.092006	Not shown (strain-result biased); Filtered out (minCov > 0.0001231895809683013); Filtered out (maxZscore < 90.0920064170688); 
strain	Tepidicaulis marinus strain MA2	1333998.1	11	372	0	200	1.860000	0.000152	0.000004	0.000082	0.581395	0.000082	344	2442648	0.000152	110.509004	Not shown (strain-result biased); Filtered out (minCov > 8.187835496559471e-05); Filtered out (maxZscore < 110.50900415803231); 
strain	Nocardiopsis ganjiahuensis DSM 45031	1237500	11	490	6	89	5.505618	0.000152	0.000004	0.000028	0.706349	0.000028	126	3222172	0.000152	190.271332	Not shown (strain-result biased); Filtered out (minCov > 2.7621120163666e-05); Filtered out (maxZscore < 190.2713319848287); 
strain	Patulibacter americanus DSM 16676	1122939	6	294	11	294	1.000000	0.000152	0.000004	0.000152	0.424242	0.000152	693	1936429	0.000152	81.151052	Not shown (strain-result biased); Filtered out (minCov > 0.0001518258609016907); Filtered out (maxZscore < 81.15105173242618); 
strain	Acidovorax konjaci strain DSM 7481	32040.1	7	312	11	278	1.122302	0.000152	0.000004	0.000135	0.513863	0.000135	541	2055652	0.000152	85.985066	Not shown (strain-result biased); Filtered out (minCov > 0.00013523689807418767); Filtered out (maxZscore < 85.98506646317288); 
strain	Xylella fastidiosa strain Salento-2	2371.8	2	287	22	154	1.863636	0.000152	0.000004	0.000081	0.658120	0.000081	234	1893256	0.000152	110.873216	Not shown (strain-result biased); Filtered out (minCov > 8.134135056220606e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 110.8732164675948); 
strain	Salinicoccus halodurans strain H3B36	407035.1	9	288	0	32	9.000000	0.000152	0.000004	0.000017	0.695652	0.000017	46	1900342	0.000152	243.689736	Not shown (strain-result biased); Filtered out (minCov > 1.683907422979653e-05); Filtered out (minLen > 32); Filtered out (maxZscore < 243.68973614003525); 
strain	Ralstonia mannitolilytica strain SN83A39	105219.2	1	41	0	41	1.000000	0.000151	0.000004	0.000151	0.500000	0.000151	82	270773	0.000151	81.260196	Not shown (strain-result biased); Filtered out (minCov > 0.0001514183467332415); Filtered out (minReads > 1); Filtered out (minLen > 41); Filtered out (maxZscore < 81.26019635833475); 
strain	Gluconobacter albidus strain TMW2.1191	318683.1	7	321	6	141	2.276596	0.000151	0.000004	0.000066	0.210134	0.000066	671	2124472	0.000151	122.744358	Not shown (strain-result biased); Filtered out (minCov > 6.63694320282875e-05); Filtered out (maxZscore < 122.74435752801242); 
strain	Sinorhizobium fredii CCBAU 25509	1128330	4	398	29	217	1.834101	0.000151	0.000004	0.000082	0.904167	0.000082	240	2638263	0.000151	110.258306	Not shown (strain-result biased); Filtered out (minCov > 8.225108717364418e-05); Filtered out (maxZscore < 110.25830585138061); 
strain	Methylibium petroleiphilum PM1	420662	5	319	19	319	1.000000	0.000150	0.000004	0.000150	0.471196	0.000150	677	2121502	0.000150	81.544322	Not shown (strain-result biased); Filtered out (minCov > 0.0001503651658117692); Filtered out (maxZscore < 81.54432223661077); 
strain	Propionibacterium freudenreichii strain CB129slpB	1744.2	2	239	7	239	1.000000	0.000150	0.000004	0.000150	0.472332	0.000150	506	1597603	0.000150	81.752868	Not shown (strain-result biased); Filtered out (minCov > 0.0001495991181789218); Filtered out (minReads > 2); Filtered out (maxZscore < 81.75286772189179); 
strain	Roseomonas gilardii strain U14-5	257708.1	8	246	0	94	2.617021	0.000150	0.000004	0.000057	0.681159	0.000057	138	1645024	0.000150	132.284751	Not shown (strain-result biased); Filtered out (minCov > 5.71420234598401e-05); Filtered out (maxZscore < 132.2847508942317); 
strain	Methylosarcina lacus LW14	1114263	12	461	6	155	2.974194	0.000149	0.000004	0.000050	0.576208	0.000050	269	3084723	0.000149	141.068915	Not shown (strain-result biased); Filtered out (minCov > 5.0247623530540665e-05); Filtered out (maxZscore < 141.06891475331275); 
strain	Allokutzneria albata strain DSM 44149	211114.1	17	649	6	244	2.659836	0.000149	0.000004	0.000056	0.652406	0.000056	374	4356473	0.000149	133.616607	Not shown (strain-result biased); Filtered out (minCov > 5.600861063525471e-05); Filtered out (maxZscore < 133.61660653146228); 
strain	Maribacter stanieri strain DSM 19891	440514.1	10	319	0	32	9.968750	0.000149	0.000004	0.000015	0.727273	0.000015	44	2142027	0.000149	258.722523	Not shown (strain-result biased); Filtered out (minCov > 1.4939120748711384e-05); Filtered out (minLen > 32); Filtered out (maxZscore < 258.7225226956478); 
strain	Nitriliruptor alkaliphilus DSM 45188	1069448	10	487	14	293	1.662116	0.000149	0.000004	0.000090	0.409218	0.000090	716	3271037	0.000149	105.654857	Not shown (strain-result biased); Filtered out (minCov > 8.957404028141535e-05); Filtered out (maxZscore < 105.6548569894482); 
strain	Thermoactinomyces vulgaris strain NRRL F-5595	2026.1	2	127	7	127	1.000000	0.000149	0.000004	0.000149	0.455197	0.000149	279	853912	0.000149	81.992174	Not shown (strain-result biased); Filtered out (minCov > 0.00014872726932049204); Filtered out (minReads > 2); Filtered out (maxZscore < 81.99217362305424); 
strain	Pseudomonas brassicacearum strain L13-6-12	930166.3	2	130	6	65	2.000000	0.000149	0.000004	0.000074	0.619048	0.000074	105	874869	0.000149	116.010875	Not shown (strain-result biased); Filtered out (minCov > 7.429683758368395e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 116.01087482181606); 
strain	Phyllobacterium zundukense strain Tri-48; RCAM 03910	1867719.1	14	679	29	497	1.366197	0.000149	0.000004	0.000109	0.317978	0.000109	1563	4570960	0.000149	95.896312	Not shown (strain-result biased); Filtered out (minCov > 0.00010872989481421846); Filtered out (maxZscore < 95.89631179401096); 
strain	Agromyces subbeticus DSM 16689	1120960	5	276	13	184	1.500000	0.000149	0.000004	0.000099	0.377823	0.000099	487	1858064	0.000149	100.484695	Not shown (strain-result biased); Filtered out (minCov > 9.902780528550146e-05); Filtered out (maxZscore < 100.48469491939296); 
strain	Cupriavidus necator H16	381666	8	510	15	463	1.101512	0.000148	0.000004	0.000134	0.473900	0.000134	977	3454228	0.000148	86.368603	Not shown (strain-result biased); Filtered out (minCov > 0.00013403863323440144); Filtered out (maxZscore < 86.36860330669374); 
strain	Microvirga massiliensis strain JC119	1033741.1	15	1005	63	750	1.340000	0.000147	0.000004	0.000110	0.412541	0.000110	1818	6820634	0.000147	95.358160	Not shown (strain-result biased); Filtered out (minCov > 0.00010996045235677504); Filtered out (maxZscore < 95.35815993750438); 
