LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LEN	LINEAR_DOC	ROLLUP_DOC	REL_ABUNDANCE	LINEAR_COV	LINEAR_COV_MAPPED_SIG	BEST_LINEAR_COV	MAPPED_SIG_LENGTH	TOL_SIG_LENGTH	ABUNDANCE	ZSCORE	NOTE
strain	Sinorhizobium meliloti strain B399	382.14	11	736	35	558	1.318996	0.000256	0.000013	0.000194	0.658796	0.000194	847	2879425	0.000256	71.827988	Not shown (strain-result biased); Filtered out (minCov > 0.00019378869045035032); Filtered out (maxZscore < 71.82798797565489); 
strain	Nocardia terpenica strain NC_YFY_NT001	455432.2	23	1113	38	735	1.514286	0.000256	0.000013	0.000169	0.669399	0.000169	1098	4355702	0.000256	76.974835	Not shown (strain-result biased); Filtered out (minCov > 0.00016874432640249493); Filtered out (maxZscore < 76.97483465437277); 
strain	Saccharomonospora xinjiangensis XJ-54	882086	15	579	10	147	3.938776	0.000255	0.000013	0.000065	0.706731	0.000065	208	2266371	0.000255	124.163158	Not shown (strain-result biased); Filtered out (minCov > 6.486140177402552e-05); Filtered out (maxZscore < 124.16315796530937); 
strain	Novosphingobium capsulatum NBRC 12533	1219042	11	678	18	652	1.039877	0.000255	0.000013	0.000246	0.613936	0.000246	1062	2654925	0.000255	63.804160	Not shown (strain-result biased); Filtered out (minCov > 0.000245581325272842); Filtered out (maxZscore < 63.804160200536344); 
strain	Actinoplanes friuliensis DSM 7358	1246995	23	1120	35	456	2.456140	0.000255	0.000013	0.000104	0.643159	0.000104	709	4393299	0.000255	98.150026	Not shown (strain-result biased); Filtered out (minCov > 0.00010379443784727604); Filtered out (maxZscore < 98.15002614150924); 
strain	Ensifer adhaerens strain Casida A	106592.1	19	1057	59	843	1.253855	0.000255	0.000013	0.000203	0.322865	0.000203	2611	4150676	0.000255	70.161929	Not shown (strain-result biased); Filtered out (minCov > 0.00020309944693346337); Filtered out (maxZscore < 70.16192929685712); 
strain	Albimonas pacifica strain CGMCC 1.11030	1114924.1	7	594	22	316	1.879747	0.000254	0.000013	0.000135	0.508039	0.000135	622	2335074	0.000254	85.956237	Not shown (strain-result biased); Filtered out (minCov > 0.00013532761702626984); Filtered out (maxZscore < 85.95623702526946); 
strain	Variovorax sp. PAMC 28711	1795631.1	13	495	6	227	2.180617	0.000253	0.000013	0.000116	0.746711	0.000116	304	1955774	0.000253	92.815648	Not shown (strain-result biased); Filtered out (minCov > 0.00011606658028995171); Filtered out (maxZscore < 92.81564789081672); 
strain	Glycomyces tenuis DSM 44171	1111731	10	562	12	388	1.448454	0.000252	0.000013	0.000174	0.403746	0.000174	961	2229379	0.000252	75.794605	Not shown (strain-result biased); Filtered out (minCov > 0.00017403949709762225); Filtered out (maxZscore < 75.7946051177025); 
strain	Nigerium massiliense strain SIT5	1522317.1	9	361	7	116	3.112069	0.000252	0.000013	0.000081	0.666667	0.000081	174	1432622	0.000252	111.126908	Not shown (strain-result biased); Filtered out (minCov > 8.097041648110947e-05); Filtered out (maxZscore < 111.1269078809107); 
strain	Pseudonocardia sp. AL041005-10	445576.1	3	146	6	146	1.000000	0.000252	0.000013	0.000252	0.651786	0.000252	224	580466	0.000252	63.045971	Not shown (strain-result biased); Filtered out (minCov > 0.0002515220529712335); Filtered out (maxZscore < 63.04597148547991); 
strain	Sinorhizobium medicae WSM419	366394	10	814	11	446	1.825112	0.000251	0.000012	0.000138	0.342550	0.000138	1302	3241576	0.000251	85.247332	Not shown (strain-result biased); Filtered out (minCov > 0.00013758739576058066); Filtered out (maxZscore < 85.24733205982687); 
strain	Pseudoxanthobacter soli DSM 19599	1123029	15	698	23	538	1.297398	0.000251	0.000012	0.000193	0.258903	0.000193	2078	2786230	0.000251	71.957391	Not shown (strain-result biased); Filtered out (minCov > 0.0001930924582679822); Filtered out (maxZscore < 71.9573913576897); 
strain	Melaminivora sp. SC2-7	2116657.1	6	228	2	146	1.561644	0.000250	0.000012	0.000160	0.605809	0.000160	241	912688	0.000250	79.058761	Not shown (strain-result biased); Filtered out (minCov > 0.00015996704240660555); Filtered out (maxZscore < 79.0587608759009); 
strain	Burkholderia sp. PAMC 26561	1795043.1	8	642	29	324	1.981481	0.000250	0.000012	0.000126	0.252336	0.000126	1284	2572586	0.000250	89.101517	Not shown (strain-result biased); Filtered out (minCov > 0.00012594331151611647); Filtered out (maxZscore < 89.10151652420727); 
strain	Thermoleophilum album strain ATCC 35263	29539.1	7	392	26	243	1.613169	0.000250	0.000012	0.000155	0.228169	0.000155	1065	1571125	0.000250	80.402332	Not shown (strain-result biased); Filtered out (minCov > 0.00015466624234227065); Filtered out (maxZscore < 80.4023319277735); 
strain	Aurantimonas manganoxydans SI85-9A1	287752	6	560	33	392	1.428571	0.000249	0.000012	0.000175	0.225029	0.000175	1742	2244773	0.000249	75.666781	Not shown (strain-result biased); Filtered out (minCov > 0.00017462790224223118); Filtered out (maxZscore < 75.66678091932997); 
strain	Pantoea sp. At-9b	592316.1	10	911	42	672	1.355655	0.000249	0.000012	0.000183	0.349454	0.000183	1923	3664905	0.000249	73.842587	Not shown (strain-result biased); Filtered out (minCov > 0.000183360823813987); Filtered out (maxZscore < 73.8425871606042); 
strain	Pseudomonas knackmussii B13	1301098	12	506	8	366	1.382514	0.000247	0.000012	0.000179	0.702495	0.000179	521	2045047	0.000247	74.743295	Not shown (strain-result biased); Filtered out (minCov > 0.00017896899191069935); Filtered out (maxZscore < 74.74329474467672); 
strain	Flavobacterium columnare strain 94-081	996.1	10	340	0	70	4.857143	0.000247	0.000012	0.000051	0.619469	0.000051	113	1374544	0.000247	140.126168	Not shown (strain-result biased); Filtered out (minCov > 5.0925979815851654e-05); Filtered out (maxZscore < 140.12616763882062); 
strain	Cohnella panacarvi Gsoil 349	979226	7	964	36	367	2.626703	0.000247	0.000012	0.000094	0.324779	0.000094	1130	3899397	0.000247	103.073081	Not shown (strain-result biased); Filtered out (minCov > 9.411711605666209e-05); Filtered out (maxZscore < 103.07308060548151); 
strain	Metallibacterium scheffleri strain DKE6	993689.1	12	570	19	308	1.850649	0.000247	0.000012	0.000133	0.417344	0.000133	738	2308876	0.000247	86.575693	Not shown (strain-result biased); Filtered out (minCov > 0.0001333982422616026); Filtered out (maxZscore < 86.57569317857438); 
strain	Pararhizobium antarcticum strain 59	1798805.1	15	792	14	347	2.282421	0.000247	0.000012	0.000108	0.764317	0.000108	454	3210412	0.000247	96.181640	Not shown (strain-result biased); Filtered out (minCov > 0.00010808581577691586); Filtered out (maxZscore < 96.1816395211676); 
strain	Sinorhizobium meliloti strain CCMM B554 (FSM-MA)	382.12	8	765	40	688	1.111919	0.000246	0.000012	0.000222	0.245451	0.000222	2803	3104498	0.000246	67.166597	Not shown (strain-result biased); Filtered out (minCov > 0.0002216139292085226); Filtered out (maxZscore < 67.16659693765976); 
strain	Bacillus pumilus strain SH-B9	1408.4	4	246	0	246	1.000000	0.000246	0.000012	0.000246	0.942529	0.000246	261	999058	0.000246	63.719788	Not shown (strain-result biased); Filtered out (minCov > 0.0002462319504973685); Filtered out (maxZscore < 63.719787994890744); 
strain	Hoeflea sp. IMCC20628	1620421.1	19	879	33	364	2.414835	0.000246	0.000012	0.000102	0.554878	0.000102	656	3572021	0.000246	99.056774	Not shown (strain-result biased); Filtered out (minCov > 0.00010190309631438337); Filtered out (maxZscore < 99.05677415247533); 
strain	Nevskia soli DSM 19509	1122604	18	869	18	562	1.546263	0.000246	0.000012	0.000159	0.680387	0.000159	826	3532761	0.000246	79.278317	Not shown (strain-result biased); Filtered out (minCov > 0.00015908237211631354); Filtered out (maxZscore < 79.278317347327); 
strain	Corallococcus coralloides DSM 2259	1144275	19	1403	81	756	1.855820	0.000246	0.000012	0.000132	0.415613	0.000132	1819	5710194	0.000246	86.903203	Not shown (strain-result biased); Filtered out (minCov > 0.00013239480129746906); Filtered out (maxZscore < 86.90320285620471); 
strain	Chitinophaga eiseniae strain DSM 22224	634771.1	19	1686	93	1201	1.403830	0.000246	0.000012	0.000175	0.439444	0.000175	2733	6863131	0.000246	75.587788	Not shown (strain-result biased); Filtered out (minCov > 0.0001749930170355192); Filtered out (maxZscore < 75.58778828985014); 
strain	Xanthomonas translucens pv. translucens DSM 18974	1261556	7	397	15	292	1.359589	0.000244	0.000012	0.000180	0.627957	0.000180	465	1626417	0.000244	74.625205	Not shown (strain-result biased); Filtered out (minCov > 0.00017953575251611364); Filtered out (maxZscore < 74.62520507761913); 
strain	Nitratireductor indicus C115	1231190	13	769	4	600	1.281667	0.000243	0.000012	0.000190	0.786370	0.000190	763	3165475	0.000243	72.627761	Not shown (strain-result biased); Filtered out (minCov > 0.0001895450129917311); Filtered out (maxZscore < 72.62776099169427); 
strain	Acidovorax sp. JS42	232721.1	3	101	0	66	1.530303	0.000243	0.000012	0.000159	0.776471	0.000159	85	416202	0.000243	79.404603	Not shown (strain-result biased); Filtered out (minCov > 0.00015857684489742962); Filtered out (maxZscore < 79.40460256868558); 
strain	Sphingomonas adhaesiva NBRC 15099	1219038	5	370	13	213	1.737089	0.000242	0.000012	0.000140	0.632047	0.000140	337	1526238	0.000242	84.642995	Not shown (strain-result biased); Filtered out (minCov > 0.0001395588368262355); Filtered out (maxZscore < 84.64299510129771); 
strain	Massilia yuzhufengensis strain CGMCC 1.12041	1164594.1	9	531	2	413	1.285714	0.000242	0.000012	0.000188	0.602041	0.000188	686	2191709	0.000242	72.840933	Not shown (strain-result biased); Filtered out (minCov > 0.00018843742485886585); Filtered out (maxZscore < 72.84093253648325); 
strain	Nocardia mexicana NBRC 108244	1210089	14	1004	58	428	2.345794	0.000242	0.000012	0.000103	0.578378	0.000103	740	4151657	0.000242	98.484177	Not shown (strain-result biased); Filtered out (minCov > 0.00010309136809712363); Filtered out (maxZscore < 98.48417729549297); 
strain	Anaeromyxobacter dehalogenans 2CP-1	455488	2	116	2	58	2.000000	0.000241	0.000012	0.000120	0.690476	0.000120	84	481801	0.000241	91.136786	Not shown (strain-result biased); Filtered out (minCov > 0.00012038165134568007); Filtered out (minReads > 2); Filtered out (minLen > 58); Filtered out (maxZscore < 91.13678616839333); 
strain	Nocardia speluncae NBRC 108251	1210094	10	748	39	238	3.142857	0.000240	0.000012	0.000077	0.495833	0.000077	480	3111036	0.000240	114.326637	Not shown (strain-result biased); Filtered out (minCov > 7.650184697316264e-05); Filtered out (maxZscore < 114.32663658103817); 
strain	Nocardia vinacea NBRC 16497	1206742	29	1405	23	704	1.995739	0.000240	0.000012	0.000120	0.475034	0.000120	1482	5859739	0.000240	91.227698	Not shown (strain-result biased); Filtered out (minCov > 0.00012014186980000303); Filtered out (maxZscore < 91.22769808411957); 
strain	Hyphomicrobium nitrativorans NL23	1029756	10	624	17	585	1.066667	0.000240	0.000012	0.000225	0.465024	0.000225	1258	2602513	0.000240	66.691380	Not shown (strain-result biased); Filtered out (minCov > 0.00022478273883742367); Filtered out (maxZscore < 66.69138003475541); 
strain	Pseudacidovorax intermedius strain NS331	433924.1	10	456	12	387	1.178295	0.000240	0.000012	0.000203	0.642857	0.000203	602	1903499	0.000240	70.125616	Not shown (strain-result biased); Filtered out (minCov > 0.00020330979947980009); Filtered out (maxZscore < 70.12561634084554); 
strain	Micromonospora krabiensis strain DSM 45344	307121.1	12	479	5	163	2.938650	0.000239	0.000012	0.000081	0.787440	0.000081	207	2001125	0.000239	110.796392	Not shown (strain-result biased); Filtered out (minCov > 8.145418202261228e-05); Filtered out (maxZscore < 110.79639204774472); 
strain	Neisseria mucosa strain ATCC 19696	488.1	1	30	0	30	1.000000	0.000238	0.000012	0.000238	0.666667	0.000238	45	126024	0.000238	64.805864	Not shown (strain-result biased); Filtered out (minCov > 0.00023804989525804608); Filtered out (minReads > 1); Filtered out (minLen > 30); Filtered out (maxZscore < 64.8058639322091); 
strain	Altererythrobacter xiamenensis strain CGMCC 1.12494	1316679.1	5	457	32	275	1.661818	0.000238	0.000012	0.000143	0.412913	0.000143	666	1923330	0.000238	83.623724	Not shown (strain-result biased); Filtered out (minCov > 0.0001429811836762282); Filtered out (maxZscore < 83.62372434140488); 
strain	Micromonospora inyonensis strain DSM 46123	47866.1	8	470	12	121	3.884298	0.000236	0.000012	0.000061	0.711765	0.000061	170	1990099	0.000236	128.242345	Not shown (strain-result biased); Filtered out (minCov > 6.080099532736813e-05); Filtered out (maxZscore < 128.2423454774347); 
strain	Flavobacterium daejeonense DSM 17708	1121887	14	458	1	203	2.256158	0.000236	0.000012	0.000104	0.650641	0.000104	312	1944708	0.000236	97.871561	Not shown (strain-result biased); Filtered out (minCov > 0.00010438585124347717); Filtered out (maxZscore < 97.87156055020283); 
strain	Paenibacillus sp. FSL H7-0737	1536775.1	10	567	10	437	1.297483	0.000235	0.000012	0.000181	0.824528	0.000181	530	2409916	0.000235	74.254171	Not shown (strain-result biased); Filtered out (minCov > 0.00018133412118928626); Filtered out (maxZscore < 74.254171076087); 
strain	Kibdelosporangium phytohabitans strain KLBMP1111	860235.1	26	1539	53	699	2.201717	0.000234	0.000012	0.000106	0.428309	0.000106	1632	6564030	0.000234	96.899953	Not shown (strain-result biased); Filtered out (minCov > 0.0001064894584576853); Filtered out (maxZscore < 96.89995282955043); 
strain	Sinorhizobium meliloti strain RMO17	382.1	8	733	32	656	1.117378	0.000234	0.000012	0.000209	0.460028	0.000209	1426	3137584	0.000234	69.151301	Not shown (strain-result biased); Filtered out (minCov > 0.00020907806771069715); Filtered out (maxZscore < 69.15130106530455); 
strain	Thermogemmatispora carboxidivorans strain PM5	1382306.1	5	549	18	226	2.429204	0.000234	0.000012	0.000096	0.498896	0.000096	453	2350005	0.000234	101.966917	Not shown (strain-result biased); Filtered out (minCov > 9.617000814891883e-05); Filtered out (maxZscore < 101.96691724470924); 
strain	Methyloversatilis discipulorum strain FAM1	1119528.1	10	425	5	167	2.544910	0.000233	0.000012	0.000092	0.495549	0.000092	337	1824973	0.000233	104.532206	Not shown (strain-result biased); Filtered out (minCov > 9.150820313506007e-05); Filtered out (maxZscore < 104.53220573549639); 
strain	Azorhizobium caulinodans ORS 571	438753	15	642	14	212	3.028302	0.000232	0.000012	0.000077	0.660436	0.000077	321	2764795	0.000232	114.194947	Not shown (strain-result biased); Filtered out (minCov > 7.667837940968498e-05); Filtered out (maxZscore < 114.19494668791874); 
strain	Nakamurella multipartita DSM 44233	479431	19	702	5	255	2.752941	0.000232	0.000012	0.000084	0.667539	0.000084	382	3028559	0.000232	108.975694	Not shown (strain-result biased); Filtered out (minCov > 8.419845873895803e-05); Filtered out (maxZscore < 108.97569435789026); 
strain	Bacillus cereus ATCC 10987	222523	1	56	1	56	1.000000	0.000232	0.000012	0.000232	0.933333	0.000232	60	241600	0.000232	65.675610	Not shown (strain-result biased); Filtered out (minCov > 0.00023178807947019868); Filtered out (minReads > 1); Filtered out (minLen > 56); Filtered out (maxZscore < 65.67560973668775); 
strain	Altererythrobacter marensis strain KCTC 22370	543877.1	10	398	7	246	1.617886	0.000231	0.000011	0.000143	0.659517	0.000143	373	1722384	0.000231	83.669355	Not shown (strain-result biased); Filtered out (minCov > 0.00014282529331438286); Filtered out (maxZscore < 83.66935505673362); 
strain	Rhizobium sp. ACO-34A	1571470.1	13	883	43	818	1.079462	0.000231	0.000011	0.000214	0.451186	0.000214	1813	3822289	0.000231	68.350018	Not shown (strain-result biased); Filtered out (minCov > 0.00021400788899007898); Filtered out (maxZscore < 68.35001784107524); 
strain	Cystobacter fuscus DSM 2262	1242864	26	1622	95	243	6.674897	0.000231	0.000011	0.000035	0.387560	0.000035	627	7023866	0.000231	170.011171	Not shown (strain-result biased); Filtered out (minCov > 3.459633199152717e-05); Filtered out (maxZscore < 170.01117126209522); 
strain	Rhizobium sp. N324	1703969.1	4	282	8	250	1.128000	0.000231	0.000011	0.000204	0.265393	0.000204	942	1223049	0.000231	69.937086	Not shown (strain-result biased); Filtered out (minCov > 0.0002044071823778115); Filtered out (maxZscore < 69.93708601307321); 
strain	Phreatobacter cathodiphilus strain S-12	1868589.1	14	487	3	362	1.345304	0.000230	0.000011	0.000171	0.688213	0.000171	526	2113719	0.000230	76.406824	Not shown (strain-result biased); Filtered out (minCov > 0.00017126212140781247); Filtered out (maxZscore < 76.40682405669627); 
strain	Mycolicibacterium vanbaalenii PYR-1	350058	11	561	12	331	1.694864	0.000230	0.000011	0.000136	0.722707	0.000136	458	2436331	0.000230	85.787625	Not shown (strain-result biased); Filtered out (minCov > 0.00013586002887128228); Filtered out (maxZscore < 85.78762507678016); 
strain	Methylosinus trichosporium OB3b	595536	16	682	20	318	2.144654	0.000230	0.000011	0.000107	0.625984	0.000107	508	2962053	0.000230	96.507161	Not shown (strain-result biased); Filtered out (minCov > 0.00010735797097486102); Filtered out (maxZscore < 96.50716074712643); 
strain	Planctomicrobium piriforme strain DSM 26348	1576369.1	20	1246	80	1081	1.152636	0.000227	0.000011	0.000197	0.436415	0.000197	2477	5498469	0.000227	71.312448	Not shown (strain-result biased); Filtered out (minCov > 0.00019660018088671593); Filtered out (maxZscore < 71.31244849181833); 
